Feature ID	Taxon	Confidence
f6bafa728cae419fdb5d153f2ebe465d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	0.9997842258588227
eabe3dee9102aaa871386c193b1d11ab	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9639782927311653
41f96b0fac1061db1d076bb9da770bc3	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.9971451497043461
41ff94576e12c17b9b392ceec368d280	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae	0.8791969836763285
ee66e6a57cc03213b58b52235ad2d083	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus	0.9578107716461018
190fc1f84a17206c4c9188b9d5e9bfff	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium; s__uncultured_bacterium	0.999999228014246
c9fda5cf2b4b6f93adc130a1b6e1b545	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__uncultured_Bacilli	0.9370336279953645
8f7c12c8f5c1fb33dc6b74d8afbe86c8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus; s__uncultured_bacterium	0.9999702686992556
c7c567fd16e9be693e87133b0c9624b8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999999715258197
04fb767efaeddfee9c1dfa6c18053ebc	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9995439984974166
07b169b998bfa5d8032bec969ee0382b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0.9841513671903557
3f4ae80cb601a9022a89a984a8ddae54	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	0.9969895153115824
cda2fcdbc39ef3e425cc16008b8690d9	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9048149536969727
1770e8ba552824e7fd0e5c8696d2a3ca	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__uncultured_Bacilli	0.7496776064481319
059c20d01a3969a2cdd314085ec70195	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__uncultured_Bacilli	0.7867485875792394
a0a0e451f972990ba6319b101f190300	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__uncultured_bacterium	0.9875823519432951
3820e9c16ae0fbb6fb7a3f26bd9ebdcb	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__Psychrobacter_maritimus	0.9349350358234801
7f5382019a2d8c03e1e707cae172192e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999999870429878
c9d60b7ceeebed1dd4bb469e492621ca	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_agalactiae	0.9996734801871016
31a466f923ae7026ea88375316e28464	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_agalactiae	0.9999136352421348
c6958a30aa77044529dbc0fa25ea05eb	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.983246837159605
